,country,points,price,review_sentiment,variety
15754,39.0,83,19.0,0.07,Sauvignon Blanc
15755,35.0,83,20.0,-0.13,Cabernet Sauvignon
15756,33.0,93,50.0,0.08,Red Blend
15757,38.0,93,36.78122437966355,-0.02,Pinot Noir
15758,38.0,93,36.78122437966355,0.16,Pinot Noir
15759,38.0,93,279.0,0.02,Pinot Noir
15760,32.0,93,45.0,0.53,Sauvignon Blanc
15761,38.0,93,36.78122437966355,0.06,Pinot Noir
15762,37.0,93,36.78122437966355,0.42,White Blend
15763,38.0,93,36.78122437966355,0.04,Pinot Noir
15764,37.0,93,140.0,0.16,White Blend
15765,39.0,93,35.0,0.27,Chardonnay
15766,38.0,93,36.78122437966355,0.2,Pinot Noir
15767,38.0,93,36.78122437966355,0.22,Pinot Noir
15768,39.0,93,65.0,0.28,Cabernet Sauvignon
15769,39.0,93,50.0,0.13,Red Blend
15770,33.0,93,120.0,0.36,Red Blend
15771,38.0,93,36.78122437966355,0.4,Pinot Noir
15772,39.0,93,45.0,0.19,Syrah
15773,32.0,93,35.0,0.72,Riesling
15774,39.0,93,32.0,0.16,Chardonnay
15775,38.0,93,36.78122437966355,0.26,Pinot Noir
15776,39.0,87,10.0,0.15,Pinot Grigio
15777,39.0,87,20.0,0.19,Pinot Noir
15778,29.0,87,10.0,0.03,Chardonnay
15779,29.0,87,12.0,0.48,Cabernet Sauvignon
15780,38.0,87,18.0,0.18,Bordeaux-style Red Blend
15781,37.0,87,36.78122437966355,-0.12,Red Blend
15782,39.0,87,30.0,0.08,Tempranillo
15783,39.0,87,20.0,0.41,Red Blend
15784,37.0,87,24.0,0.06,Sangiovese
15785,37.0,87,20.0,0.11,Red Blend
15786,38.0,87,42.0,-0.18,Riesling
15787,39.0,87,48.0,0.01,Cabernet Sauvignon
15788,38.0,87,35.0,0.17,Bordeaux-style Red Blend
15789,38.0,87,15.0,0.2,Bordeaux-style Red Blend
15790,38.0,87,29.0,-0.04,Bordeaux-style Red Blend
15791,38.0,87,25.0,0.05,Bordeaux-style Red Blend
15792,39.0,87,25.0,0.1,Chardonnay
15793,37.0,87,19.0,0.16,Red Blend
15794,37.0,87,15.0,0.15,Sangiovese
15795,37.0,87,21.0,0.05,Red Blend
15796,37.0,87,65.0,0.11,Syrah
15797,37.0,87,21.0,-0.1,Red Blend
15798,37.0,87,14.0,0.0,Red Blend
15799,39.0,87,20.0,0.13,Rosé
15800,26.0,90,30.0,0.29,Riesling
15801,39.0,90,20.0,-0.04,Riesling
15802,39.0,90,45.0,0.08,Zinfandel
15803,39.0,90,48.0,0.08,Pinot Noir
15804,39.0,90,15.0,0.33,White Blend
15805,37.0,90,27.0,0.15,Red Blend
15806,38.0,90,36.78122437966355,0.0,Pinot Noir
15807,39.0,90,30.0,0.2,Riesling
15808,33.0,89,18.0,0.14,Malbec
15809,34.0,89,25.0,0.38,Tempranillo
15810,39.0,89,55.0,0.02,Red Blend
15811,39.0,89,60.0,0.1,Cabernet Sauvignon
15812,39.0,89,35.0,0.07,Syrah
15813,39.0,89,40.0,0.28,Cabernet Sauvignon
15814,39.0,89,20.0,0.18,Red Blend
15815,39.0,89,36.0,-0.6,Red Blend
15816,38.0,89,36.78122437966355,0.32,Chardonnay
15817,39.0,89,13.0,0.19,Cabernet Franc
15818,38.0,85,36.78122437966355,0.05,Gamay
15819,39.0,85,60.0,-0.05,Pinot Noir
15820,39.0,85,30.0,0.01,Syrah
15821,29.0,85,19.0,0.48,Sauvignon Blanc
15822,38.0,85,36.78122437966355,0.05,Cabernet Franc
15823,30.0,85,19.0,0.07,Pinot Gris
15824,36.0,85,20.0,-0.04,Portuguese Red
15825,35.0,85,10.0,0.12,Chardonnay
15826,29.0,85,20.0,0.31,Riesling
15827,37.0,85,36.78122437966355,0.14,White Blend
15828,39.0,85,26.0,0.37,Chardonnay
15829,39.0,85,34.0,0.28,Pinot Noir
15830,35.0,85,50.0,0.1,Red Blend
15831,37.0,85,36.78122437966355,-0.08,Sangiovese
15832,39.0,85,18.0,0.03,Chardonnay
15833,37.0,85,36.78122437966355,0.08,Sangiovese
15834,39.0,85,25.0,0.11,Cabernet Sauvignon
15835,39.0,85,22.0,0.43,Chardonnay
15836,39.0,85,18.0,0.36,Red Blend
15837,34.0,89,35.0,0.08,Tempranillo
15838,39.0,89,11.0,0.28,Red Blend
15839,39.0,89,42.0,0.14,Cabernet Sauvignon
15840,35.0,89,16.0,0.18,Sauvignon Blanc
15841,38.0,89,35.0,0.0,Bordeaux-style Red Blend
15842,38.0,89,125.0,0.1,Bordeaux-style Red Blend
15843,39.0,89,50.0,-0.05,Bordeaux-style Red Blend
15844,39.0,89,15.0,0.23,Merlot
15845,39.0,89,20.0,0.05,Zinfandel
15846,38.0,89,16.0,0.15,Rosé
15847,39.0,89,69.0,0.07,Pinot Noir
15848,39.0,89,60.0,0.23,Bordeaux-style Red Blend
15849,37.0,89,25.0,0.05,Red Blend
15850,38.0,89,36.78122437966355,0.46,Bordeaux-style Red Blend
15851,38.0,89,100.0,0.24,Bordeaux-style Red Blend
15852,38.0,89,55.0,0.32,Bordeaux-style Red Blend
15853,38.0,89,32.0,-0.04,Rhône-style Red Blend
15854,39.0,89,17.0,0.39,Merlot
15855,38.0,89,19.0,0.33,Rosé
15856,39.0,89,80.0,0.13,Red Blend
15857,39.0,88,70.0,0.28,Chardonnay
15858,37.0,88,36.78122437966355,0.11,Sangiovese
15859,37.0,88,28.0,0.3,Sangiovese
15860,37.0,88,25.0,0.32,Sangiovese
15861,37.0,88,13.0,0.22,Sangiovese
15862,35.0,88,18.0,0.27,Chardonnay
15863,30.0,88,25.0,-0.11,Pinot Noir
15864,37.0,88,36.78122437966355,0.1,Sangiovese
15865,35.0,88,12.0,0.14,Sauvignon Blanc
15866,35.0,88,12.0,0.15,Malbec
15867,39.0,88,17.0,0.14,Merlot
15868,37.0,88,36.78122437966355,0.14,Sangiovese
15869,37.0,88,36.78122437966355,0.32,Sangiovese
15870,38.0,88,16.0,0.24,Bordeaux-style White Blend
15871,36.0,88,19.0,0.31,Portuguese Red
15872,39.0,88,29.0,0.01,Chardonnay
15873,39.0,88,52.0,0.18,Cabernet Sauvignon
15874,37.0,88,36.78122437966355,0.31,Sangiovese
15875,37.0,88,36.78122437966355,0.24,Sangiovese
15876,37.0,87,11.0,0.0,Red Blend
15877,37.0,87,18.0,0.18,Red Blend
15878,34.0,87,46.0,-0.19,Tempranillo
15879,31.0,87,36.78122437966355,0.11,Riesling
15880,36.0,87,10.0,0.2,Portuguese White
15881,39.0,87,20.0,0.26,Chardonnay
15882,39.0,87,42.0,0.13,Pinot Noir
15883,39.0,87,27.0,0.35,Malbec
15884,37.0,87,15.0,0.27,Sangiovese
15885,27.0,87,24.0,0.12,Merlot
15886,39.0,87,34.0,0.3,Cabernet Sauvignon
15887,31.0,87,19.0,0.23,Riesling
15888,34.0,87,49.0,0.15,Red Blend
15889,37.0,87,25.0,0.2,Red Blend
15890,39.0,87,40.0,0.15,Pinot Noir
15891,39.0,87,30.0,0.38,Bordeaux-style Red Blend
15892,39.0,87,39.0,0.04,Chardonnay
15893,39.0,87,38.0,-0.02,Pinot Noir
15894,39.0,87,20.0,0.16,Pinot Noir
15895,39.0,87,32.0,0.29,Chardonnay
15896,39.0,87,25.0,0.45,Syrah
15897,37.0,87,22.0,0.28,Sangiovese
15898,38.0,87,20.0,-0.09,Bordeaux-style Red Blend
15899,38.0,87,12.0,0.27,Bordeaux-style White Blend
15900,31.0,87,22.0,0.19,Riesling
15901,34.0,87,15.0,0.08,Tempranillo
15902,36.0,86,8.0,-0.09,Portuguese Red
15903,33.0,86,14.0,0.06,Malbec
15904,33.0,86,11.0,-0.02,Cabernet Sauvignon
15905,33.0,86,22.0,-0.05,Cabernet Sauvignon
15906,39.0,86,15.0,0.2,Pinot Noir
15907,39.0,86,45.0,0.22,Cabernet Franc
15908,38.0,86,36.78122437966355,0.03,Chardonnay
15909,38.0,86,36.78122437966355,0.39,Chardonnay
15910,33.0,86,17.0,-0.2,Cabernet Sauvignon
15911,38.0,86,17.0,0.22,Chardonnay
15912,33.0,86,12.0,0.1,Cabernet Sauvignon
15913,39.0,86,28.0,-0.1,Bordeaux-style Red Blend
15914,37.0,86,36.78122437966355,-0.12,Nebbiolo
15915,37.0,86,36.78122437966355,-0.03,Nebbiolo
15916,39.0,86,40.0,0.08,Pinot Noir
15917,38.0,86,12.0,0.24,Rosé
15918,39.0,86,19.0,0.13,Sauvignon Blanc
15919,39.0,86,45.0,0.01,Zinfandel
15920,38.0,86,36.78122437966355,0.37,Chardonnay
15921,37.0,86,78.0,-0.07,Nebbiolo
15922,38.0,86,36.78122437966355,0.12,Chardonnay
15923,39.0,86,30.0,0.18,Riesling
15924,39.0,86,23.0,0.12,Pinot Noir
15925,38.0,91,40.0,0.46,Pinot Noir
15926,38.0,91,25.0,0.56,Sauvignon Blanc
15927,37.0,91,80.0,0.03,Red Blend
15928,39.0,91,24.0,0.26,Pinot Gris
15929,39.0,91,60.0,0.05,Pinot Noir
15930,39.0,91,42.0,0.12,Pinot Noir
15931,39.0,91,55.0,0.04,Pinot Noir
15932,38.0,91,25.0,0.14,Sauvignon Blanc
15933,31.0,91,25.0,0.55,Riesling
15934,30.0,91,30.0,0.24,Sauvignon Blanc
15935,33.0,91,40.0,0.38,Malbec
15936,39.0,91,29.0,0.1,Pinot Noir
15937,38.0,91,34.0,0.52,Sauvignon Blanc
15938,36.0,91,25.0,0.11,Portuguese Red
15939,36.0,91,39.0,-0.06,Portuguese Red
15940,39.0,91,95.0,0.08,Bordeaux-style Red Blend
15941,39.0,91,20.0,0.23,Riesling
15942,39.0,91,34.0,0.43,Zinfandel
15943,39.0,91,30.0,0.09,Pinot Noir
15944,39.0,91,45.0,0.15,Pinot Noir
15945,38.0,91,20.0,0.15,Cabernet Franc
15946,39.0,91,50.0,0.0,Chardonnay
15947,39.0,91,34.0,0.29,Zinfandel
15948,36.0,91,41.0,0.37,Portuguese White
15949,39.0,91,60.0,0.18,Pinot Noir
15950,39.0,87,45.0,-0.13,Zinfandel
15951,39.0,87,17.0,0.36,Merlot
15952,39.0,87,16.0,0.27,Grüner Veltliner
15953,39.0,87,18.0,0.41,Syrah
15954,39.0,87,39.0,0.57,Cabernet Sauvignon
15955,34.0,87,15.0,0.24,Tempranillo
15956,39.0,87,15.0,-0.13,White Blend
15957,38.0,87,20.0,0.53,Chardonnay
15958,38.0,87,36.78122437966355,0.23,Pinot Noir
15959,39.0,87,17.0,0.15,Cabernet Franc
15960,39.0,87,35.0,0.25,Pinot Noir
15961,39.0,87,45.0,0.29,Pinot Noir
15962,38.0,87,36.78122437966355,0.32,Chardonnay
15963,39.0,87,20.0,0.05,Red Blend
15964,39.0,87,24.0,0.32,Merlot
15965,39.0,87,15.0,0.17,Chardonnay
15966,39.0,87,12.0,0.32,Syrah
15967,39.0,87,17.0,0.02,Pinot Gris
15968,38.0,87,36.78122437966355,0.36,Pinot Noir
15969,39.0,87,11.0,0.6,Chardonnay
15970,39.0,87,40.0,0.06,Pinot Noir
15971,38.0,87,35.0,0.17,Chardonnay
15972,38.0,87,30.0,0.14,Chardonnay
15973,39.0,87,18.0,0.38,Gewürztraminer
15974,38.0,88,19.0,-0.1,Gewürztraminer
15975,38.0,88,18.0,0.16,Pinot Gris
15976,38.0,88,13.0,0.09,Chardonnay
15977,39.0,88,28.0,0.32,Pinot Noir
15978,35.0,88,18.0,0.11,Chardonnay
15979,39.0,88,12.0,0.04,Merlot
15980,39.0,88,22.0,-0.01,Red Blend
15981,39.0,88,16.0,-0.09,Pinot Gris
15982,39.0,88,36.78122437966355,0.27,Riesling
15983,39.0,88,18.0,0.2,Riesling
15984,38.0,88,23.0,0.33,Riesling
15985,35.0,88,11.0,0.0,Malbec
15986,38.0,88,17.0,0.17,Pinot Gris
15987,38.0,88,17.0,0.35,Gewürztraminer
15988,39.0,88,35.0,0.28,Bordeaux-style Red Blend
15989,38.0,88,14.0,0.09,Bordeaux-style Red Blend
15990,39.0,88,65.0,0.33,Red Blend
15991,38.0,88,11.0,0.36,Gamay
15992,34.0,88,13.0,0.07,Sparkling Blend
15993,39.0,88,39.0,0.07,Red Blend
15994,36.0,88,10.0,0.18,Portuguese White
15995,36.0,88,15.0,0.09,Portuguese Red
15996,38.0,88,31.0,-0.01,Gamay
15997,38.0,88,13.0,0.03,Gamay
15998,39.0,88,20.0,0.17,Pinot Gris
15999,35.0,88,12.0,-0.01,Sauvignon Blanc
16000,39.0,88,25.0,0.23,Cabernet Franc
16001,39.0,88,55.0,0.25,Chardonnay
16002,34.0,84,12.0,-0.06,Rosé
16003,36.0,84,10.0,0.21,Portuguese White
16004,36.0,84,12.0,0.07,Portuguese Red
16005,39.0,84,36.0,-0.04,Syrah
16006,36.0,84,9.0,0.34,Portuguese Red
16007,38.0,84,36.78122437966355,0.36,Gamay
16008,34.0,84,15.0,-0.01,Sparkling Blend
16009,34.0,84,45.0,0.02,Sparkling Blend
16010,34.0,84,13.0,0.33,Sparkling Blend
16011,38.0,84,16.0,0.02,Rosé
16012,34.0,84,14.0,0.09,Sparkling Blend
16013,38.0,84,11.0,0.24,Gamay
16014,35.0,84,16.0,-0.01,Pinot Noir
16015,34.0,83,15.0,0.29,Sparkling Blend
16016,39.0,83,21.0,0.1,Pinot Noir
16017,39.0,83,10.0,0.48,Red Blend
16018,39.0,83,20.0,-0.18,Chardonnay
16019,35.0,83,25.0,-0.23,Cabernet Franc
16020,36.0,83,7.0,0.2,Portuguese Red
16021,38.0,83,22.0,0.08,Pinot Gris
16022,34.0,83,11.0,-0.11,Sparkling Blend
16023,35.0,83,12.0,-0.07,Sauvignon Blanc
16024,39.0,83,50.0,-0.05,Cabernet Sauvignon
16025,38.0,83,7.0,-0.01,Rosé
16026,34.0,83,12.0,0.04,Sparkling Blend
16027,34.0,83,13.0,-0.1,Sparkling Blend
16028,36.0,83,8.0,0.27,Rosé
16029,39.0,90,25.0,0.01,Rosé
16030,38.0,90,36.78122437966355,0.2,Pinot Noir
16031,39.0,90,19.0,0.3,Zinfandel
16032,37.0,90,14.0,0.27,Sangiovese
16033,39.0,90,25.0,0.04,Merlot
16034,39.0,90,50.0,0.22,Cabernet Franc
16035,38.0,90,36.78122437966355,0.1,Champagne Blend
16036,39.0,90,35.0,0.01,Tempranillo
16037,39.0,90,75.0,-0.12,Pinot Noir
16038,39.0,90,19.0,-0.18,Pinot Gris
16039,37.0,90,44.0,0.02,Chardonnay
16040,37.0,90,40.0,0.15,Sparkling Blend
16041,38.0,90,36.78122437966355,0.08,Chardonnay
16042,38.0,90,48.0,0.34,Champagne Blend
16043,36.0,90,15.0,0.18,Portuguese Red
16044,37.0,90,34.0,0.08,Syrah
16045,36.0,90,21.0,0.22,Portuguese White
16046,38.0,90,36.78122437966355,0.18,Champagne Blend
16047,36.0,90,45.0,0.21,Portuguese Red
16048,37.0,90,24.0,0.19,Sparkling Blend
16049,38.0,90,50.0,0.4,Champagne Blend
16050,38.0,90,33.0,0.2,Bordeaux-style Red Blend
16051,38.0,90,25.0,0.01,Bordeaux-style Red Blend
16052,36.0,90,15.0,-0.11,Cabernet Sauvignon
16053,38.0,90,33.0,0.3,Pinot Noir
16054,39.0,90,45.0,0.15,Pinot Noir
16055,39.0,90,28.0,0.34,Sauvignon Blanc
16056,20.0,90,56.0,0.31,Red Blend
16057,39.0,90,80.0,0.05,Cabernet Sauvignon
16058,39.0,90,40.0,0.19,Merlot
16059,36.0,90,44.0,-0.05,Portuguese Red
16060,39.0,90,39.0,0.35,Cabernet Sauvignon
16061,38.0,90,36.78122437966355,-0.02,Pinot Noir
16062,38.0,90,36.78122437966355,0.34,Pinot Noir
16063,39.0,90,20.0,0.37,Zinfandel
16064,37.0,90,44.0,0.11,Red Blend
16065,37.0,90,45.0,0.05,Sangiovese
16066,36.0,90,9.0,0.47,Portuguese White
16067,33.0,90,40.0,0.12,Malbec
16068,39.0,90,75.0,0.5,Cabernet Sauvignon
16069,39.0,90,38.0,-0.03,Syrah
16070,39.0,90,42.0,0.2,Red Blend
16071,39.0,90,35.0,0.37,Rosé
16072,39.0,90,20.0,0.32,Gewürztraminer
16073,39.0,90,55.0,0.35,Pinot Noir
16074,37.0,90,44.0,0.09,White Blend
16075,38.0,90,42.0,0.31,Pinot Noir
16076,38.0,90,36.78122437966355,0.2,Pinot Noir
16077,38.0,90,36.78122437966355,0.21,Gamay
16078,38.0,90,36.78122437966355,0.12,Chardonnay
16079,39.0,90,30.0,0.21,Sauvignon Blanc
16080,39.0,90,38.0,0.61,Pinot Noir
16081,39.0,90,30.0,0.33,Merlot
16082,38.0,90,16.0,0.21,Rosé
16083,39.0,90,60.0,0.4,Syrah
16084,39.0,90,45.0,-0.04,Chardonnay
16085,39.0,90,28.0,-0.21,Sangiovese
16086,32.0,90,18.0,0.28,Grüner Veltliner
16087,39.0,90,75.0,0.26,Pinot Noir
16088,32.0,90,50.0,0.14,Sauvignon Blanc
16089,39.0,90,45.0,0.03,Merlot
16090,32.0,90,15.0,0.17,Grüner Veltliner
16091,39.0,90,29.0,0.4,Cabernet Sauvignon
16092,39.0,90,21.0,-0.02,Rosé
16093,39.0,90,15.0,0.21,Chardonnay
16094,39.0,90,30.0,-0.01,Malbec
16095,39.0,90,55.0,-0.02,Zinfandel
16096,39.0,90,45.0,0.05,Zinfandel
16097,39.0,90,26.0,-0.03,Zinfandel
16098,39.0,90,38.0,-0.04,Cabernet Sauvignon
16099,39.0,90,25.0,0.29,Syrah
16100,32.0,90,16.0,0.32,Grüner Veltliner
16101,38.0,90,21.0,0.3,Rosé
16102,30.0,90,24.0,0.04,Sauvignon Blanc
16103,39.0,90,20.0,0.24,Zinfandel
16104,39.0,90,35.0,0.16,Chardonnay
16105,32.0,90,19.0,0.3,Pinot Noir
16106,39.0,90,23.0,0.3,Riesling
16107,33.0,87,18.0,0.12,Malbec
16108,39.0,87,18.0,0.39,White Blend
16109,29.0,87,12.0,0.19,Chardonnay
16110,39.0,87,28.0,0.3,Red Blend
16111,39.0,87,15.0,0.09,Merlot
16112,39.0,87,36.0,0.29,Cabernet Franc
16113,37.0,87,17.0,0.21,Red Blend
16114,35.0,87,10.0,0.12,Syrah
16115,39.0,87,30.0,0.39,Cabernet Franc
16116,39.0,87,36.0,0.2,Red Blend
16117,32.0,87,14.0,0.52,Grüner Veltliner
16118,32.0,87,36.78122437966355,0.51,Riesling
16119,37.0,87,25.0,0.13,Red Blend
16120,39.0,87,28.0,0.36,Bordeaux-style Red Blend
16121,39.0,87,11.0,0.36,Sauvignon Blanc
16122,39.0,87,32.0,0.26,Syrah
16123,39.0,87,18.0,0.26,Chardonnay
16124,39.0,87,18.0,0.08,Pinot Gris
16125,38.0,87,25.0,0.36,Sauvignon Blanc
16126,35.0,87,10.0,0.11,Sauvignon Blanc
16127,35.0,88,20.0,-0.17,Syrah
16128,39.0,88,18.0,0.3,Gewürztraminer
16129,39.0,88,18.0,0.33,White Blend
16130,39.0,88,32.0,0.35,Sauvignon Blanc
16131,30.0,88,22.0,0.19,Syrah
16132,35.0,88,15.0,-0.17,Cabernet Sauvignon
16133,30.0,88,26.0,0.19,Sauvignon Blanc
16134,38.0,88,15.0,-0.06,Bordeaux-style Red Blend
16135,38.0,88,15.0,-0.11,Bordeaux-style Red Blend
16136,39.0,88,30.0,0.28,Cabernet Sauvignon
16137,39.0,88,35.0,0.14,Pinot Noir
16138,39.0,88,24.0,0.45,Red Blend
16139,39.0,88,13.0,0.3,Chardonnay
16140,39.0,88,25.0,0.2,Cabernet Sauvignon
16141,37.0,88,36.78122437966355,-0.09,Red Blend
16142,39.0,88,25.0,0.1,Chardonnay
16143,32.0,88,29.0,0.11,Grüner Veltliner
16144,39.0,88,30.0,-0.01,Tempranillo
16145,39.0,88,17.0,0.28,Pinot Gris
16146,39.0,88,38.0,0.33,Cabernet Sauvignon
16147,30.0,88,19.0,0.04,Sauvignon Blanc
16148,39.0,88,40.0,0.05,Merlot
16149,35.0,88,45.0,0.16,Pinot Noir
16150,39.0,88,25.0,0.23,Sauvignon Blanc
16151,39.0,86,10.0,0.07,Riesling
16152,39.0,86,13.0,0.03,Merlot
16153,38.0,86,20.0,0.14,Sparkling Blend
16154,33.0,86,22.0,0.12,Chardonnay
16155,38.0,86,46.0,0.15,Champagne Blend
16156,30.0,86,22.0,0.4,Sauvignon Blanc
16157,39.0,86,25.0,0.08,Pinot Noir
16158,39.0,86,40.0,0.17,Pinot Noir
16159,33.0,86,10.0,0.25,Malbec
16160,39.0,86,12.0,0.09,Pinot Noir
16161,26.0,86,28.0,-0.05,Gewürztraminer
16162,39.0,86,9.0,0.25,Sauvignon Blanc
16163,39.0,86,79.0,0.22,Pinot Noir
16164,30.0,86,18.0,0.15,Sauvignon Blanc
16165,39.0,86,38.0,0.21,Chardonnay
16166,30.0,86,13.0,0.26,Sauvignon Blanc
16167,39.0,86,20.0,0.3,Rosé
16168,34.0,86,20.0,-0.03,Sparkling Blend
16169,39.0,86,17.0,0.37,Cabernet Sauvignon
16170,39.0,86,28.0,0.05,White Blend
16171,39.0,86,25.0,0.29,Cabernet Sauvignon
16172,26.0,86,45.0,0.07,Cabernet Franc
16173,39.0,86,28.0,0.46,Sangiovese
16174,39.0,86,28.0,0.11,Rosé
16175,30.0,92,63.0,0.18,Pinot Noir
16176,39.0,92,75.0,0.04,Pinot Noir
16177,39.0,92,42.0,0.3,Chardonnay
16178,39.0,92,35.0,0.0,Syrah
16179,39.0,92,49.0,-0.0,Syrah
16180,39.0,92,55.0,0.29,Pinot Noir
16181,39.0,92,38.0,0.07,Pinot Noir
16182,34.0,92,37.0,-0.1,Tempranillo
16183,39.0,91,35.0,0.29,Pinot Noir
16184,39.0,91,45.0,0.04,Chardonnay
16185,39.0,91,42.0,0.26,Pinot Noir
16186,39.0,91,65.0,0.21,Pinot Noir
16187,39.0,91,21.0,0.19,Rosé
16188,32.0,91,20.0,0.12,Grüner Veltliner
16189,39.0,91,65.0,0.29,Bordeaux-style Red Blend
16190,39.0,91,38.0,0.16,Tempranillo
16191,32.0,91,20.0,0.38,Grüner Veltliner
16192,39.0,91,33.0,0.18,Syrah
16193,39.0,91,44.0,0.22,Pinot Noir
16194,32.0,91,23.0,0.01,Grüner Veltliner
16195,32.0,91,23.0,0.22,White Blend
16196,39.0,91,90.0,0.05,Pinot Noir
16197,39.0,94,50.0,0.36,Syrah
16198,39.0,94,150.0,-0.01,Bordeaux-style Red Blend
16199,38.0,94,45.0,0.15,White Blend
16200,38.0,94,20.0,0.01,White Blend
16201,38.0,94,42.0,0.28,Riesling
16202,39.0,94,75.0,0.17,Cabernet Sauvignon
16203,39.0,94,150.0,0.1,Cabernet Sauvignon
16204,39.0,93,48.0,0.15,Chardonnay
16205,32.0,93,39.0,0.35,Pinot Noir
16206,38.0,93,36.78122437966355,0.22,Red Blend
16207,38.0,93,36.78122437966355,-0.08,Riesling
16208,38.0,93,27.0,0.26,Rhône-style Red Blend
16209,32.0,93,50.0,0.37,Riesling
16210,39.0,93,42.0,0.26,Chardonnay
16211,38.0,93,36.78122437966355,0.16,Riesling
16212,38.0,93,50.0,0.51,Gewürztraminer
16213,32.0,93,30.0,0.31,Red Blend
16214,38.0,93,38.0,0.15,Red Blend
16215,38.0,93,27.0,0.23,Riesling
16216,38.0,93,36.78122437966355,0.18,Rhône-style Red Blend
16217,38.0,93,30.0,0.16,Pinot Gris
16218,32.0,93,50.0,0.02,Riesling
16219,39.0,93,38.0,0.09,Zinfandel
16220,39.0,93,20.0,0.29,Riesling
16221,38.0,89,36.78122437966355,0.01,Bordeaux-style Red Blend
16222,38.0,89,45.0,0.3,Bordeaux-style Red Blend
16223,38.0,89,50.0,0.38,Bordeaux-style White Blend
16224,38.0,89,45.0,0.35,Bordeaux-style Red Blend
16225,38.0,89,110.0,0.48,Bordeaux-style Red Blend
16226,38.0,89,42.0,0.33,Bordeaux-style Red Blend
16227,38.0,89,35.0,0.2,Bordeaux-style Red Blend
16228,38.0,89,21.0,0.2,Bordeaux-style Red Blend
16229,38.0,89,36.78122437966355,0.26,Bordeaux-style Red Blend
16230,38.0,89,25.0,0.14,Bordeaux-style Red Blend
16231,39.0,89,30.0,0.35,Syrah
16232,37.0,89,40.0,0.15,Red Blend
16233,39.0,89,27.0,0.0,Cabernet Sauvignon
16234,35.0,89,29.0,0.09,Red Blend
16235,37.0,89,18.0,-0.08,Red Blend
16236,39.0,89,32.0,0.13,Gewürztraminer
16237,30.0,89,14.0,0.13,Sauvignon Blanc
16238,38.0,89,36.78122437966355,0.07,Bordeaux-style Red Blend
16239,38.0,89,50.0,0.35,Bordeaux-style Red Blend
16240,38.0,89,36.78122437966355,0.22,Bordeaux-style White Blend
16241,32.0,89,25.0,0.39,Grüner Veltliner
16242,39.0,89,33.0,0.0,Pinot Noir
16243,32.0,89,30.0,-0.02,Riesling
16244,32.0,89,29.0,0.12,Red Blend
16245,32.0,89,29.0,0.4,Grüner Veltliner
16246,39.0,89,65.0,0.33,Cabernet Sauvignon
16247,38.0,89,45.0,0.17,Bordeaux-style White Blend
16248,39.0,88,59.0,-0.17,Cabernet Sauvignon
16249,34.0,88,17.0,0.32,Tempranillo
16250,39.0,88,40.0,0.32,Merlot
16251,39.0,88,22.0,0.8,Chardonnay
16252,39.0,88,16.0,0.08,Pinot Gris
16253,39.0,88,19.0,0.25,Sauvignon Blanc
16254,38.0,88,10.0,0.46,Bordeaux-style White Blend
16255,38.0,88,14.0,0.4,Malbec
16256,37.0,88,72.0,-0.2,Nebbiolo
16257,37.0,88,70.0,-0.05,Nebbiolo
16258,37.0,88,75.0,-0.02,Nebbiolo
16259,38.0,88,32.0,-0.02,Bordeaux-style Red Blend
16260,38.0,88,15.0,-0.06,Bordeaux-style White Blend
16261,38.0,88,14.0,0.01,Cabernet Franc
16262,38.0,88,14.0,0.39,Bordeaux-style White Blend
16263,38.0,88,15.0,-0.13,Bordeaux-style Red Blend
16264,38.0,88,11.0,0.31,Bordeaux-style White Blend
16265,38.0,88,16.0,0.56,Bordeaux-style Red Blend
16266,39.0,88,16.0,0.29,Merlot
16267,39.0,88,15.0,-0.0,Cabernet Sauvignon
16268,38.0,88,36.78122437966355,0.28,Cabernet Franc
16269,39.0,88,35.0,-0.17,Cabernet Sauvignon
16270,37.0,88,55.0,0.02,Nebbiolo
16271,35.0,85,15.0,-0.08,Cabernet Sauvignon
16272,39.0,85,31.0,-0.17,Pinot Noir
16273,35.0,85,26.0,0.01,Chardonnay
16274,39.0,85,10.0,0.31,Sauvignon Blanc
16275,36.0,85,10.0,0.13,Portuguese Red
16276,38.0,85,12.0,0.3,Bordeaux-style White Blend
16277,34.0,85,11.0,-0.15,Tempranillo
16278,39.0,85,17.0,0.23,Pinot Gris
16279,39.0,85,30.0,0.1,Bordeaux-style Red Blend
16280,34.0,85,16.0,-0.14,Tempranillo
16281,38.0,85,9.0,0.23,Rosé
16282,35.0,85,12.0,0.2,Pinot Noir
16283,38.0,85,36.78122437966355,0.39,Rosé
16284,38.0,85,18.0,0.34,Sauvignon Blanc
16285,38.0,85,14.0,0.26,Rosé
16286,38.0,85,36.78122437966355,0.03,Merlot
16287,35.0,85,13.0,-0.1,Rosé
16288,38.0,85,20.0,0.39,Rosé
16289,38.0,85,15.0,0.1,Malbec
16290,38.0,85,11.0,-0.07,White Blend
16291,38.0,85,11.0,0.18,Sauvignon Blanc
16292,39.0,85,49.0,0.1,Pinot Noir
16293,39.0,85,15.0,0.29,Sauvignon Blanc
16294,35.0,85,12.0,0.07,Red Blend
16295,35.0,85,13.0,0.12,Chardonnay
16296,36.0,85,8.0,0.28,Portuguese Red
16297,36.0,85,36.78122437966355,0.04,Rosé
